date,name,Total,Domestic,International,Total_OS
2011-04-01,"Moldova, Republic of",,,,70.686
2011-05-01,"Moldova, Republic of",,,,95.331
2011-07-01,"Moldova, Republic of",,,,121.89
2011-08-01,"Moldova, Republic of",,,,131.653
2011-09-01,"Moldova, Republic of",,,,115.171
2011-10-01,"Moldova, Republic of",,,,89.671
2011-11-01,"Moldova, Republic of",,,,71.289
2011-12-01,"Moldova, Republic of",,,,69.478
2012-01-01,"Moldova, Republic of",,,,74.362
2012-02-01,"Moldova, Republic of",,,,56.099
2012-03-01,"Moldova, Republic of",,,,63.191
2012-04-01,"Moldova, Republic of",,,,85.696
2012-05-01,"Moldova, Republic of",,,,101.296
2012-06-01,"Moldova, Republic of",,,,128.753
2012-07-01,"Moldova, Republic of",,,,146.439
2012-08-01,"Moldova, Republic of",,,,158.195
2012-09-01,"Moldova, Republic of",,,,141.15
2012-10-01,"Moldova, Republic of",,,,105.099
2012-11-01,"Moldova, Republic of",,,,79.048
2012-12-01,"Moldova, Republic of",,,,80.786
2013-01-01,"Moldova, Republic of",,,,83.017
2013-02-01,"Moldova, Republic of",,,,63.347
2013-03-01,"Moldova, Republic of",,,,73.148
2013-04-01,"Moldova, Republic of",,,,83.694
2013-05-01,"Moldova, Republic of",,,,124.727
2013-06-01,"Moldova, Republic of",,,,131.744
2013-07-01,"Moldova, Republic of",,,,145.704
2013-08-01,"Moldova, Republic of",,,,157.785
2013-09-01,"Moldova, Republic of",,,,141.446
2013-10-01,"Moldova, Republic of",,,,116.418
2013-11-01,"Moldova, Republic of",,,,96.959
2013-12-01,"Moldova, Republic of",,,,102.512
2014-01-01,"Moldova, Republic of",,,,107.817
2014-02-01,"Moldova, Republic of",,,,82.286
2014-03-01,"Moldova, Republic of",,,,99.315
2014-04-01,"Moldova, Republic of",,,,118.672
2014-05-01,"Moldova, Republic of",,,,151.503
2014-06-01,"Moldova, Republic of",,,,174.638
2014-07-01,"Moldova, Republic of",,,,194.196
2014-08-01,"Moldova, Republic of",,,,213.304
2014-09-01,"Moldova, Republic of",,,,196.175
2014-10-01,"Moldova, Republic of",,,,156.455
2014-11-01,"Moldova, Republic of",,,,139.561
2014-12-01,"Moldova, Republic of",,,,147.247
2015-01-01,"Moldova, Republic of",,,,151.984
2015-02-01,"Moldova, Republic of",,,,111.089
2015-03-01,"Moldova, Republic of",,,,117.093
2015-04-01,"Moldova, Republic of",,,,159.981
2015-05-01,"Moldova, Republic of",,,,199.626
2015-06-01,"Moldova, Republic of",,,,242.398
2015-07-01,"Moldova, Republic of",,,,264.542
2015-08-01,"Moldova, Republic of",,,,276.775
2015-09-01,"Moldova, Republic of",,,,217.995
2015-10-01,"Moldova, Republic of",,,,172.592
2015-11-01,"Moldova, Republic of",,,,149.845
2015-12-01,"Moldova, Republic of",,,,155.242
2016-01-01,"Moldova, Republic of",,,,159.157
2016-02-01,"Moldova, Republic of",,,,117.033
2016-03-01,"Moldova, Republic of",,,,132.124
2016-04-01,"Moldova, Republic of",,,,143.336
2016-05-01,"Moldova, Republic of",,,,191.511
2016-06-01,"Moldova, Republic of",,,,216.522
2016-07-01,"Moldova, Republic of",,,,247.457
2016-08-01,"Moldova, Republic of",,,,270.797
2016-09-01,"Moldova, Republic of",,,,228.543
2016-10-01,"Moldova, Republic of",,,,190.885
2016-11-01,"Moldova, Republic of",,,,148.861
2016-12-01,"Moldova, Republic of",,,,160.04
2017-01-01,"Moldova, Republic of",,,,173.593
2017-02-01,"Moldova, Republic of",,,,138.027
2017-03-01,"Moldova, Republic of",,,,155.18
2017-04-01,"Moldova, Republic of",,,,204.838
2017-05-01,"Moldova, Republic of",,,,232.54
2017-06-01,"Moldova, Republic of",,,,301.715
2017-07-01,"Moldova, Republic of",,,,333.515
2017-08-01,"Moldova, Republic of",,,,344.359
2017-09-01,"Moldova, Republic of",,,,282.152
2017-10-01,"Moldova, Republic of",,,,217.292
2017-11-01,"Moldova, Republic of",,,,175.935
2017-12-01,"Moldova, Republic of",,,,185.507
2010-01-01,Mexico,,,,6102.397
2010-02-01,Mexico,,,,5542.941
2010-03-01,Mexico,,,,6741.286
2010-04-01,Mexico,,,,6123.535
2010-05-01,Mexico,,,,6096.881
2010-06-01,Mexico,,,,6054.861
2010-07-01,Mexico,,,,7310.595
2010-08-01,Mexico,,,,6583.4
2010-09-01,Mexico,,,,4743.232
2010-10-01,Mexico,,,,5426.041
2010-11-01,Mexico,,,,5637.136
2010-12-01,Mexico,,,,6277.659
2011-01-01,Mexico,,,,6018.416
2011-02-01,Mexico,,,,5420.638
2011-03-01,Mexico,,,,6483.605
2011-04-01,Mexico,,,,6345.263
2011-05-01,Mexico,,,,6254.279
2011-06-01,Mexico,,,,6064.402
2011-07-01,Mexico,,,,7407.147
2011-08-01,Mexico,,,,6714.314
2011-09-01,Mexico,,,,5527.863
2011-10-01,Mexico,,,,6062.972
2011-11-01,Mexico,,,,6348.42
2011-12-01,Mexico,,,,7201.469
2012-01-01,Mexico,,,,6721.795
2012-02-01,Mexico,,,,6218.789
2012-03-01,Mexico,,,,7216.357
2012-04-01,Mexico,,,,6828.103
2012-05-01,Mexico,,,,6532.574
2012-06-01,Mexico,,,,6746.488
2012-07-01,Mexico,,,,8091.279
2012-08-01,Mexico,,,,7331.999
2012-09-01,Mexico,,,,5977.083
2012-10-01,Mexico,,,,6482.893
2012-11-01,Mexico,,,,6856.759
2012-12-01,Mexico,,,,7702.077
2013-01-01,Mexico,,,,7200.831
2013-02-01,Mexico,,,,6379.328
2013-03-01,Mexico,,,,7724.195
2013-04-01,Mexico,,,,7088.108
2013-05-01,Mexico,,,,7107.439
2013-06-01,Mexico,,,,7312.773
2013-07-01,Mexico,,,,8837.47
2013-08-01,Mexico,,,,8041.569
2013-09-01,Mexico,,,,6474.406
2013-10-01,Mexico,,,,7001.649
2013-11-01,Mexico,,,,7492.878
2013-12-01,Mexico,,,,8412.984
2014-01-01,Mexico,,,,8023.454
2014-02-01,Mexico,,,,7003.728
2014-03-01,Mexico,,,,8149.667
2014-04-01,Mexico,,,,8010.315
2014-05-01,Mexico,,,,7982.339
2014-06-01,Mexico,,,,7874.58
2014-07-01,Mexico,,,,9357.507
2014-08-01,Mexico,,,,8729.981
2014-09-01,Mexico,,,,6839.073
2014-10-01,Mexico,,,,7599.098
2014-11-01,Mexico,,,,8189.383
2014-12-01,Mexico,,,,9058.706
2015-01-01,Mexico,,,,8553.474
2015-02-01,Mexico,,,,7686.629
2015-03-01,Mexico,,,,9268.583
2015-04-01,Mexico,,,,8990.08
2015-05-01,Mexico,,,,8965.636
2015-06-01,Mexico,,,,8986.396
2015-07-01,Mexico,,,,10629.827
2015-08-01,Mexico,,,,9926.741
2015-09-01,Mexico,,,,7894.611
2015-10-01,Mexico,,,,8610.431
2015-11-01,Mexico,,,,9153.843
2015-12-01,Mexico,,,,10050.617
2016-01-01,Mexico,,,,9609.057
2016-02-01,Mexico,,,,6332.182
2016-03-01,Mexico,,,,7515.221
2016-04-01,Mexico,,,,6961.919
2016-05-01,Mexico,,,,7219.807
2016-06-01,Mexico,,,,7375.107
2016-07-01,Mexico,,,,8729.152
2016-08-01,Mexico,,,,2484.483
2016-09-01,Mexico,,,,1897.746
2016-10-01,Mexico,,,,2073.146
2016-11-01,Mexico,,,,2314.675
2016-12-01,Mexico,,,,2693.564
2017-01-01,Mexico,,,,2708.879
2017-02-01,Mexico,,,,2371.409
2017-03-01,Mexico,,,,2717.507
2017-04-01,Mexico,,,,2758.623
2017-05-01,Mexico,,,,2552.127
2017-06-01,Mexico,,,,2638.917
2017-07-01,Mexico,,,,3041.299
2017-08-01,Mexico,,,,2732.939
2017-09-01,Mexico,,,,2008.819
2011-01-01,North Macedonia,,,,45.075
2011-02-01,North Macedonia,,,,38.401
2011-03-01,North Macedonia,,,,44.329
2011-04-01,North Macedonia,,,,55.19
2011-05-01,North Macedonia,,,,59.612
2011-06-01,North Macedonia,,,,68.814
2011-07-01,North Macedonia,,,,97.625
2011-08-01,North Macedonia,,,,90.398
2011-09-01,North Macedonia,,,,75.684
2011-10-01,North Macedonia,,,,70.883
2011-11-01,North Macedonia,,,,56.216
2011-12-01,North Macedonia,,,,61.693
2012-01-01,North Macedonia,,,,61.428
2012-02-01,North Macedonia,,,,47.767
2012-03-01,North Macedonia,,,,56.159
2012-04-01,North Macedonia,,,,66.05
2012-05-01,North Macedonia,,,,67.92
2012-06-01,North Macedonia,,,,77.126
2012-07-01,North Macedonia,,,,96.929
2012-08-01,North Macedonia,,,,93.877
2012-09-01,North Macedonia,,,,76.278
2012-10-01,North Macedonia,,,,64.641
2012-11-01,North Macedonia,,,,62.502
2012-12-01,North Macedonia,,,,64.85
2013-01-01,North Macedonia,,,,63.44
2013-02-01,North Macedonia,,,,54.285
2013-03-01,North Macedonia,,,,68.434
2013-04-01,North Macedonia,,,,74.381
2013-05-01,North Macedonia,,,,87.992
2013-06-01,North Macedonia,,,,96.337
2013-07-01,North Macedonia,,,,112.967
2013-08-01,North Macedonia,,,,115.023
2013-09-01,North Macedonia,,,,95.829
2013-10-01,North Macedonia,,,,88.922
2013-11-01,North Macedonia,,,,71.763
2013-12-01,North Macedonia,,,,55.034
2014-01-01,North Macedonia,,,,62.473
2014-02-01,North Macedonia,,,,65.223
2014-03-01,North Macedonia,,,,76.589
2014-04-01,North Macedonia,,,,105.749
2014-05-01,North Macedonia,,,,109.7
2014-06-01,North Macedonia,,,,116.782
2014-07-01,North Macedonia,,,,132.354
2014-08-01,North Macedonia,,,,143.556
2014-09-01,North Macedonia,,,,115.986
2014-10-01,North Macedonia,,,,107.668
2014-11-01,North Macedonia,,,,86.893
2014-12-01,North Macedonia,,,,87.536
2015-01-01,North Macedonia,,,,88.293
2015-02-01,North Macedonia,,,,80.095
2015-03-01,North Macedonia,,,,95.747
2015-04-01,North Macedonia,,,,110.002
2015-05-01,North Macedonia,,,,117.658
2015-06-01,North Macedonia,,,,118.714
2015-07-01,North Macedonia,,,,164.666
2015-08-01,North Macedonia,,,,173.821
2015-09-01,North Macedonia,,,,146.29
2015-10-01,North Macedonia,,,,132.895
2015-11-01,North Macedonia,,,,110.287
2015-12-01,North Macedonia,,,,117.917
2016-01-01,North Macedonia,,,,109.338
2016-02-01,North Macedonia,,,,102.358
2016-03-01,North Macedonia,,,,120.973
2016-04-01,North Macedonia,,,,142.701
2016-05-01,North Macedonia,,,,148.806
2016-06-01,North Macedonia,,,,143.614
2016-07-01,North Macedonia,,,,173.886
2016-08-01,North Macedonia,,,,175.027
2016-09-01,North Macedonia,,,,152.639
2016-10-01,North Macedonia,,,,143.106
2016-11-01,North Macedonia,,,,121.083
2016-12-01,North Macedonia,,,,126.841
2017-01-01,North Macedonia,,,,127.544
2017-02-01,North Macedonia,,,,110.461
2017-03-01,North Macedonia,,,,136.459
2017-04-01,North Macedonia,,,,156.643
2017-05-01,North Macedonia,,,,164.263
2017-06-01,North Macedonia,,,,170.047
2017-07-01,North Macedonia,,,,230.288
2017-08-01,North Macedonia,,,,248.647
2017-09-01,North Macedonia,,,,207.64
2017-10-01,North Macedonia,,,,184.393
2017-11-01,North Macedonia,,,,145.718
2017-12-01,North Macedonia,,,,150.529
2010-01-01,Malta,147.697,,147.697,147.697
2010-02-01,Malta,148.497,,148.497,148.497
2010-03-01,Malta,206.541,,206.541,206.543
2010-04-01,Malta,239.553,,239.553,239.553
2010-05-01,Malta,307.181,0.008,307.173,307.292
2010-06-01,Malta,331.346,0.001,331.345,331.344
2010-07-01,Malta,401.969,,401.969,401.969
2010-08-01,Malta,427.924,,427.924,427.924
2010-09-01,Malta,373.574,,373.574,373.61
2010-10-01,Malta,331.918,,331.918,331.91
2010-11-01,Malta,202.718,,202.718,202.718
2010-12-01,Malta,174.63,,174.63,174.63
2011-01-01,Malta,169.673,,169.673,169.673
2011-02-01,Malta,174.877,,174.877,174.877
2011-03-01,Malta,240.447,,240.447,240.36
2011-04-01,Malta,300.123,,300.123,300.123
2011-05-01,Malta,325.326,0.091,325.235,325.053
2011-06-01,Malta,345.885,,345.885,345.885
2011-07-01,Malta,415.785,0.005,415.78,415.78
2011-08-01,Malta,427.575,,427.575,427.575
2011-09-01,Malta,382.528,,382.528,382.389
2011-10-01,Malta,346.552,,346.552,346.48
2011-11-01,Malta,204.499,,204.499,204.503
2011-12-01,Malta,173.544,0.02,173.524,173.528
2012-01-01,Malta,165.969,,165.969,165.969
2012-02-01,Malta,169.801,0.112,169.689,169.689
2012-03-01,Malta,222.042,,222.042,222.042
2012-04-01,Malta,304.27,0.072,304.198,304.198
2012-05-01,Malta,344.254,,344.254,344.065
2012-06-01,Malta,375.404,0.05,375.354,376.128
2012-07-01,Malta,445.374,0.002,445.372,445.232
2012-08-01,Malta,461.917,,461.917,461.281
2012-09-01,Malta,408.212,0.185,408.027,408.039
2012-10-01,Malta,348.711,,348.711,348.711
2012-11-01,Malta,211.538,,211.538,211.538
2012-12-01,Malta,192.855,,192.855,173.524
2013-01-01,Malta,179.424,0.181,179.243,179.243
2013-02-01,Malta,176.821,,176.821,176.818
2013-03-01,Malta,249.36,,249.36,249.227
2013-04-01,Malta,331.729,0.33,331.399,331.399
2013-05-01,Malta,377.948,,377.948,377.948
2013-06-01,Malta,411.953,,411.953,411.851
2013-07-01,Malta,471.21,,471.21,471.21
2013-08-01,Malta,507.646,,507.646,507.646
2013-09-01,Malta,452.294,,452.294,452.294
2013-10-01,Malta,409.751,,409.751,409.751
2013-11-01,Malta,249.133,,249.133,249.133
2013-12-01,Malta,214.76,,214.76,214.76
2014-01-01,Malta,199.354,,199.354,199.354
2014-02-01,Malta,193.334,0.004,193.33,193.225
2014-03-01,Malta,263.404,,263.404,263.404
2014-04-01,Malta,376.94,,376.94,376.935
2014-05-01,Malta,402.098,,402.098,402.289
2014-06-01,Malta,424.329,,424.329,424.329
2014-07-01,Malta,511.411,,511.411,515.624
2014-08-01,Malta,551.45,,551.45,551.451
2014-09-01,Malta,463.215,,463.215,463.215
2014-10-01,Malta,421.724,,421.724,421.723
2014-11-01,Malta,256.261,,256.261,256.262
2014-12-01,Malta,226.512,,226.512,226.512
2015-01-01,Malta,209.516,,209.516,208.903
2015-02-01,Malta,208.896,,208.896,208.896
2015-03-01,Malta,275.334,,275.334,275.334
2015-04-01,Malta,393.315,0.123,393.192,392.676
2015-05-01,Malta,441.921,,441.921,441.943
2015-06-01,Malta,459.298,,459.298,459.28
2015-07-01,Malta,548.107,,548.107,547.973
2015-08-01,Malta,585.218,,585.218,585.218
2015-09-01,Malta,502.896,,502.896,502.896
2015-10-01,Malta,464.557,,464.557,464.557
2015-11-01,Malta,283.648,0.136,283.512,283.498
2015-12-01,Malta,246.851,,246.851,246.851
2016-01-01,Malta,236.555,,236.555,236.552
2016-02-01,Malta,236.648,,236.648,236.648
2016-03-01,Malta,327.525,,327.525,327.524
2016-04-01,Malta,415.413,,415.413,415.409
2016-05-01,Malta,476.921,0.346,476.575,476.575
2016-06-01,Malta,490.381,,490.381,490.381
2016-07-01,Malta,580.475,,580.475,580.474
2016-08-01,Malta,598.366,,598.366,598.515
2016-09-01,Malta,531.962,,531.962,531.962
2016-10-01,Malta,512.794,,512.794,512.739
2016-11-01,Malta,347.081,,347.081,347.081
2016-12-01,Malta,326.325,,326.325,326.309
2017-01-01,Malta,296.876,,296.876,301.289
2017-02-01,Malta,296.25,,296.25,296.25
2017-03-01,Malta,384.308,,384.308,384.416
2017-04-01,Malta,530.576,,530.576,530.576
2017-05-01,Malta,547.696,,547.696,548.354
2017-06-01,Malta,578.615,,578.615,578.827
2017-07-01,Malta,674.358,,674.358,675.111
2017-08-01,Malta,693.249,,693.249,696.053
2017-09-01,Malta,626.127,,626.127,629.008
2017-10-01,Malta,596.426,0.007,596.419,598.748
2017-11-01,Malta,405.724,,405.724,407.993
2017-12-01,Malta,377.526,,377.526,379.567
2018-01-01,Malta,351.55,,351.55,
2018-02-01,Malta,349.482,0.115,349.367,
2018-03-01,Malta,471.234,0.001,471.233,
2018-04-01,Malta,591.311,0.028,591.283,
2018-05-01,Malta,643.107,0.155,642.952,
2018-06-01,Malta,662.901,,662.901,
2018-07-01,Malta,756.015,,756.015,
2018-08-01,Malta,759.478,,759.478,
2018-09-01,Malta,706.581,0.061,706.52,
2018-10-01,Malta,646.195,,646.195,
2018-11-01,Malta,453.546,,453.546,
2018-12-01,Malta,414.417,,414.417,
2011-01-01,Montenegro,,,,53.001
2011-02-01,Montenegro,,,,42.174
2011-03-01,Montenegro,,,,49.514
2011-04-01,Montenegro,,,,67.842
2011-05-01,Montenegro,,,,90.308
2011-06-01,Montenegro,,,,157.444
2011-07-01,Montenegro,,,,224.056
2011-08-01,Montenegro,,,,226.862
2011-09-01,Montenegro,,,,162.577
2011-10-01,Montenegro,,,,78.808
2011-11-01,Montenegro,,,,53.912
2011-12-01,Montenegro,,,,52.337
2012-01-01,Montenegro,,,,50.503
2012-02-01,Montenegro,,,,36.166
2012-03-01,Montenegro,,,,55.287
2012-04-01,Montenegro,,,,73.374
2012-05-01,Montenegro,,,,98.875
2012-06-01,Montenegro,,,,187.261
2012-07-01,Montenegro,,,,240.117
2012-08-01,Montenegro,,,,243.544
2012-09-01,Montenegro,,,,190.314
2012-10-01,Montenegro,,,,81.274
2012-11-01,Montenegro,,,,55.98
2012-12-01,Montenegro,,,,49.554
2013-01-01,Montenegro,,,,49.209
2013-02-01,Montenegro,,,,40.631
2013-03-01,Montenegro,,,,57.539
2013-04-01,Montenegro,,,,69.398
2013-05-01,Montenegro,,,,110.684
2013-06-01,Montenegro,,,,253.461
2013-07-01,Montenegro,,,,285.18
2013-08-01,Montenegro,,,,304.682
2013-09-01,Montenegro,,,,220.854
2013-10-01,Montenegro,,,,89.211
2013-11-01,Montenegro,,,,55.123
2013-12-01,Montenegro,,,,52.968
2014-01-01,Montenegro,,,,51.986
2014-02-01,Montenegro,,,,44.079
2014-03-01,Montenegro,,,,57.664
2014-04-01,Montenegro,,,,80.829
2014-05-01,Montenegro,,,,114.324
2014-06-01,Montenegro,,,,231.292
2014-07-01,Montenegro,,,,298.379
2014-08-01,Montenegro,,,,312.503
2014-09-01,Montenegro,,,,204.484
2014-10-01,Montenegro,,,,92.992
2014-11-01,Montenegro,,,,62.575
2014-12-01,Montenegro,,,,61.023
2015-01-01,Montenegro,,,,59.711
2015-02-01,Montenegro,,,,48.523
2015-03-01,Montenegro,,,,61.798
2015-04-01,Montenegro,,,,82.656
2015-05-01,Montenegro,,,,115.255
2015-06-01,Montenegro,,,,206.708
2015-07-01,Montenegro,,,,301.869
2015-08-01,Montenegro,,,,326.732
2015-09-01,Montenegro,,,,215.021
2015-10-01,Montenegro,,,,93.496
2015-11-01,Montenegro,,,,64.213
2015-12-01,Montenegro,,,,61.916
2016-01-01,Montenegro,,,,59.603
2016-02-01,Montenegro,,,,53.765
2016-03-01,Montenegro,,,,65.309
2016-04-01,Montenegro,,,,88.543
2016-05-01,Montenegro,,,,123.398
2016-06-01,Montenegro,,,,239.281
2016-07-01,Montenegro,,,,342.931
2016-08-01,Montenegro,,,,350.76
2016-09-01,Montenegro,,,,269.325
2016-10-01,Montenegro,,,,122.701
2016-11-01,Montenegro,,,,69.858
2016-12-01,Montenegro,,,,70.3
2017-01-01,Montenegro,,,,65.486
2017-02-01,Montenegro,,,,61.037
2017-03-01,Montenegro,,,,76.26
2017-04-01,Montenegro,,,,114.826
2017-05-01,Montenegro,,,,155.503
2017-06-01,Montenegro,,,,301.652
2017-07-01,Montenegro,,,,395.52
2017-08-01,Montenegro,,,,397.14
2017-09-01,Montenegro,,,,302.36
2017-10-01,Montenegro,,,,141.246
2017-11-01,Montenegro,,,,86.657
2017-12-01,Montenegro,,,,87.175
2010-01-01,Martinique,,,,147.122
2010-02-01,Martinique,,,,151.415
2010-03-01,Martinique,,,,148.014
2010-04-01,Martinique,,,,136.197
2010-05-01,Martinique,,,,124.879
2010-06-01,Martinique,,,,117.06
2010-07-01,Martinique,,,,176.401
2010-08-01,Martinique,,,,189.651
2010-09-01,Martinique,,,,96.099
2010-10-01,Martinique,,,,110.052
2010-11-01,Martinique,,,,120.164
2010-12-01,Martinique,,,,154.376
2011-01-01,Martinique,,,,153.746
2011-02-01,Martinique,,,,140.873
2011-03-01,Martinique,,,,157.303
2011-04-01,Martinique,,,,150.388
2011-05-01,Martinique,,,,128.156
2011-06-01,Martinique,,,,126.381
2011-07-01,Martinique,,,,184.838
2011-08-01,Martinique,,,,193.893
2011-09-01,Martinique,,,,99.457
2011-10-01,Martinique,,,,113.946
2011-11-01,Martinique,,,,118.818
2011-12-01,Martinique,,,,159.751
2012-01-01,Martinique,,,,157.457
2012-02-01,Martinique,,,,159.973
2012-03-01,Martinique,,,,148.15
2012-04-01,Martinique,,,,148.421
2012-05-01,Martinique,,,,115.056
2012-06-01,Martinique,,,,104.916
2012-07-01,Martinique,,,,173.32
2012-08-01,Martinique,,,,186.106
2012-09-01,Martinique,,,,94.28
2012-10-01,Martinique,,,,92.796
2012-11-01,Martinique,,,,113.622
2012-12-01,Martinique,,,,144.327
2013-01-01,Martinique,,,,154.805
2013-02-01,Martinique,,,,153.412
2013-03-01,Martinique,,,,160.304
2013-04-01,Martinique,,,,145.041
2013-05-01,Martinique,,,,127.785
2013-06-01,Martinique,,,,112.515
2013-07-01,Martinique,,,,166.145
2013-08-01,Martinique,,,,186.798
2013-09-01,Martinique,,,,95.957
2013-10-01,Martinique,,,,111.489
2013-11-01,Martinique,,,,118.849
2013-12-01,Martinique,,,,155.734
2014-01-01,Martinique,,,,163.486
2014-02-01,Martinique,,,,158.784
2014-03-01,Martinique,,,,168.819
2014-04-01,Martinique,,,,152.737
2014-05-01,Martinique,,,,122.671
2014-06-01,Martinique,,,,115.153
2014-07-01,Martinique,,,,161.147
2014-08-01,Martinique,,,,178.072
2014-09-01,Martinique,,,,87.733
2014-10-01,Martinique,,,,114.163
2014-11-01,Martinique,,,,109.312
2014-12-01,Martinique,,,,151.262
2015-01-01,Martinique,,,,154.625
2015-02-01,Martinique,,,,162.547
2015-03-01,Martinique,,,,157.544
2015-05-01,Martinique,,,,123.755
2015-06-01,Martinique,,,,113.351
2014-01-01,Malaysia,,,,4234.803
2014-02-01,Malaysia,,,,3864.293
2014-03-01,Malaysia,,,,4233.863
2014-04-01,Malaysia,,,,3974.216
2014-05-01,Malaysia,,,,3962.712
2014-06-01,Malaysia,,,,4181.321
2014-07-01,Malaysia,,,,3808.216
2014-08-01,Malaysia,,,,4023.937
2014-09-01,Malaysia,,,,3817.733
2014-10-01,Malaysia,,,,3968.169
2014-11-01,Malaysia,,,,4010.719
2014-12-01,Malaysia,,,,4850.427
2015-01-01,Malaysia,,,,3997.0
2015-02-01,Malaysia,,,,3755.0
2015-03-01,Malaysia,,,,4225.0
2015-04-01,Malaysia,,,,3976.0
2015-05-01,Malaysia,,,,4099.0
2015-06-01,Malaysia,,,,3999.0
2015-07-01,Malaysia,,,,4188.0
2015-08-01,Malaysia,,,,4210.0
2015-09-01,Malaysia,,,,3852.0
2015-10-01,Malaysia,,,,3819.0
2015-11-01,Malaysia,,,,3981.0
2015-12-01,Malaysia,,,,4838.0
2016-01-01,Malaysia,,,,4184.0
2016-02-01,Malaysia,,,,4046.0
2016-03-01,Malaysia,,,,4281.0
2016-04-01,Malaysia,,,,4120.0
2016-05-01,Malaysia,,,,4265.0
2016-06-01,Malaysia,,,,3896.0
2016-07-01,Malaysia,,,,4664.0
2016-08-01,Malaysia,,,,4513.0
2016-09-01,Malaysia,,,,4429.0
2016-10-01,Malaysia,,,,4362.0
2016-11-01,Malaysia,,,,4453.0
2016-12-01,Malaysia,,,,5330.0
2017-01-01,Malaysia,,,,4823.0
2017-02-01,Malaysia,,,,4393.0
2017-03-01,Malaysia,,,,4843.0
2014-01-01,Nigeria,1127.808,736.052,391.756,
2014-02-01,Nigeria,1079.118,767.459,311.659,
2014-03-01,Nigeria,1209.681,848.331,361.35,
2014-04-01,Nigeria,1292.869,919.015,373.854,
2014-05-01,Nigeria,1253.932,877.76,376.172,
2014-06-01,Nigeria,1285.676,913.612,372.064,
2014-07-01,Nigeria,1270.454,859.45,411.004,
2014-08-01,Nigeria,1305.687,886.482,419.205,
2014-09-01,Nigeria,1350.451,903.264,447.187,
2014-10-01,Nigeria,1355.697,910.096,445.601,
2014-11-01,Nigeria,1315.893,983.371,332.522,
2014-12-01,Nigeria,1488.479,1075.912,412.567,
2015-01-01,Nigeria,1188.364,804.099,384.265,
2015-02-01,Nigeria,1005.231,741.626,263.605,
2015-03-01,Nigeria,1193.747,855.344,338.403,
2015-04-01,Nigeria,1218.149,839.558,378.591,
2015-05-01,Nigeria,1132.781,792.662,340.119,
2015-06-01,Nigeria,1139.927,805.044,334.883,
2015-07-01,Nigeria,1212.746,823.227,389.519,
2015-08-01,Nigeria,1293.565,873.62,419.945,
2015-09-01,Nigeria,1259.625,853.326,406.299,
2015-10-01,Nigeria,1238.153,880.785,357.368,
2015-11-01,Nigeria,1234.565,899.972,334.593,
2015-12-01,Nigeria,1327.687,928.0,399.687,
2016-01-01,Nigeria,1289.394,905.64,383.754,
2016-02-01,Nigeria,1186.536,886.486,300.05,
2016-03-01,Nigeria,1349.922,995.742,354.18,
2016-04-01,Nigeria,1373.204,1018.24,354.964,
2016-05-01,Nigeria,1317.368,967.834,349.534,
2016-06-01,Nigeria,1210.077,877.998,332.079,
2016-07-01,Nigeria,1268.971,902.94,366.031,
2016-08-01,Nigeria,1398.856,962.792,436.064,
2016-09-01,Nigeria,1193.425,815.961,377.464,
2016-10-01,Nigeria,1201.646,867.788,333.858,
2016-11-01,Nigeria,1216.699,926.077,290.622,
2016-12-01,Nigeria,1226.499,844.11,382.389,
2017-01-01,Nigeria,1063.85,723.619,340.231,
